Season,Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2019,"Michael Stefanic","LAA","A",23,80,0.375,1.409090909,0.158730158,0.492063492,0.349206349,0.227272727,0,0.375,0.234375,0.390625,0.04248366,112,194,306,"25353"
2019,"Austin Shenton","SEA","A",21,134,0.290697674,0.75,0.222222222,0.333333333,0.444444444,0.175,0.125,0.32967033,0.27472527,0.3956044,0.1026694,185,302,487,"25425"
2019,"Peyton Burdick","MIA","A",22,288,0.379518072,0.7875,0.148809523,0.375,0.476190476,0.1875,0.125,0.42937853,0.28248588,0.28813559,0.12971481,430,657,1087,"25459"
2021,"Cade Marlowe","SEA","A",24,160,0.382022471,1.09090909,0.258064516,0.387096774,0.354838709,0.06060606,0.181818181,0.45263158,0.31578947,0.23157895,0.13592233,263,355,618,"25505"
2021,"Marco Luciano","SFG","A",19,308,0.309392265,0.879518072,0.195876288,0.376288659,0.427835051,0.204819277,0.216867469,0.44,0.255,0.305,0.11788953,492,721,1213,"25616"
2021,"Bryan Ramos","CHW","A",19,504,0.294871794,0.94117647,0.172413793,0.401253918,0.426332288,0.286764705,0.095588235,0.43692308,0.27384615,0.28923077,0.14486922,776,1212,1988,"25621"
2022,"Drew Millas","WSN","A",24,75,0.282608695,1.6,0.170212765,0.510638297,0.319148936,0.266666666,0.133333333,0.35416667,0.3125,0.33333333,0.07692308,129,170,299,"25643"
2019,"Grae Kessinger","HOU","A",21,201,0.260869565,0.746031746,0.20289855,0.34057971,0.456521739,0.333333333,0.031746031,0.54285714,0.23571429,0.22142857,0.07614213,331,457,788,"25813"
2019,"Shea Langeliers","ATL","A",21,239,0.325153374,1,0.192546583,0.403726708,0.403726708,0.261538461,0.03076923,0.48484848,0.21818182,0.2969697,0.13083049,305,574,879,"25816"
2019,"Braden Shewmake","ATL","A",21,226,0.358823529,1.209677419,0.184523809,0.446428571,0.369047619,0.096774193,0.048387096,0.37572254,0.26589595,0.3583815,0.11711712,264,513,777,"25817"
2019,"Andre Lipcius","DET","A",21,283,0.343589743,0.986666666,0.227979274,0.383419689,0.388601036,0.226666666,0.026666666,0.43147208,0.25888325,0.30964467,0.09762309,443,735,1178,"25822"
2019,"Michael Harris II","ATL","A",18,93,0.245901639,1.777777777,0.152542372,0.542372881,0.305084745,0.055555555,0,0.50819672,0.2295082,0.26229508,0.125,114,222,336,"25931"
2021,"Orelvis Martinez","TOR","A",19,326,0.333333333,0.731707317,0.264248704,0.310880829,0.424870466,0.231707317,0.231707317,0.61306533,0.1959799,0.19095477,0.16409423,465,766,1231,"25967"
2019,"Riley Greene","DET","A",18,108,0.267605633,1.066666666,0.150684931,0.438356164,0.410958904,0.133333333,0.066666666,0.42465753,0.19178082,0.38356164,0.13953488,143,244,387,"25976"
2021,"Nasim Nunez","MIA","A",20,228,0.319444444,4.095238095,0.241134751,0.609929078,0.14893617,0.333333333,0,0.30555556,0.20833333,0.48611111,0.08790072,406,561,967,"25979"
2021,"Vaughn Grissom","ATL","A",20,328,0.359649122,1.98245614,0.251101321,0.497797356,0.251101321,0.192982456,0.087719298,0.41276596,0.21702128,0.37021277,0.104,421,704,1125,"26031"
2019,"Dominic Fletcher","ARI","A",21,239,0.396226415,0.970588235,0.157232704,0.415094339,0.427672955,0.176470588,0.073529411,0.34545455,0.24848485,0.40606061,0.11493018,336,595,931,"26149"
2019,"Andrew Vaughn","CHW","A",21,103,0.296875,1.38095238,0.23076923,0.446153846,0.323076923,0.047619047,0.095238095,0.48484848,0.22727273,0.28787879,0.09803922,146,211,357,"26197"
2019,"Tyler Fitzgerald","SFG","A",21,83,0.339285714,1.045454545,0.150943396,0.433962264,0.415094339,0.227272727,0,0.43103448,0.29310345,0.27586207,0.10240964,124,208,332,"26208"
2021,"Darell Hernaiz","BAL","A",19,410,0.323333333,1.096491228,0.189830508,0.423728813,0.386440677,0.350877192,0.052631578,0.40327869,0.24918033,0.34754098,0.11653873,492,941,1433,"26224"
2022,"Darell Hernaiz","BAL","A",20,138,0.303030303,0.976190476,0.17,0.41,0.42,0.285714285,0.142857142,0.46226415,0.28301887,0.25471698,0.09876543,172,314,486,"26224"
2021,"Gunnar Henderson","BAL","A",20,157,0.404494382,1.258064516,0.263157894,0.410526315,0.326315789,0.096774193,0.258064516,0.40206186,0.24742268,0.35051546,0.12168487,237,404,641,"26289"
2019,"Oliver Dunn","NYY","A",21,140,0.301204819,1.448275862,0.144578313,0.506024096,0.34939759,0.206896551,0.034482758,0.38823529,0.25882353,0.35294118,0.11347518,242,322,564,"26295"
2019,"Josh Jung","TEX","A",21,179,0.341085271,1.735294117,0.256,0.472,0.272,0.058823529,0.029411764,0.35384615,0.22307692,0.42307692,0.10014514,257,432,689,"26299"
2019,"Spencer Steer","MIN","A",21,201,0.298611111,0.728571428,0.147887323,0.359154929,0.492957746,0.2,0.028571428,0.5,0.19863014,0.30136986,0.07837838,294,446,740,"26323"
2021,"Jonny DeLuca","LAD","A",22,255,0.30625,0.808219178,0.2,0.357575757,0.442424242,0.246575342,0.205479452,0.50285714,0.29142857,0.20571429,0.1244856,374,598,972,"26365"
2021,"Kyren Paris","LAA","A",19,136,0.428571428,0.851851851,0.21875,0.359375,0.421875,0.333333333,0.074074074,0.32307692,0.30769231,0.36923077,0.14669052,235,324,559,"26420"
2021,"Luis Matos","SFG","A",19,491,0.331578947,0.949367088,0.193717277,0.392670157,0.413612565,0.303797468,0.094936708,0.52272727,0.25505051,0.22222222,0.12244898,512,1056,1568,"26467"
2021,"Noelvi Marte","SEA","A",19,478,0.326460481,1.381443298,0.219594594,0.452702702,0.327702702,0.237113402,0.175257731,0.52258065,0.24193548,0.23548387,0.11459521,691,1063,1754,"26517"
2021,"Angel Martinez","CLE","A",19,424,0.295774647,1.219780219,0.28113879,0.395017793,0.323843416,0.219780219,0.076923076,0.44329897,0.26116838,0.29553265,0.12797992,572,1022,1594,"26540"
2022,"Jonatan Clase","SEA","A",20,499,0.358422939,0.933884297,0.176056338,0.397887323,0.426056338,0.140495867,0.107438016,0.43835616,0.28767123,0.2739726,0.13336848,746,1151,1897,"26599"
2021,"Elly De La Cruz","CIN","A",19,210,0.372093023,1.288888888,0.219696969,0.439393939,0.34090909,0.177777777,0.111111111,0.50746269,0.21641791,0.2761194,0.17723157,242,531,773,"26668"
2021,"Tyler Soderstrom","OAK","A",19,254,0.373333333,1.333333333,0.163522012,0.477987421,0.358490566,0.157894736,0.210526315,0.40490798,0.25766871,0.33742331,0.13505155,377,593,970,"27467"
2021,"Jordan Walker","STL","A",19,122,0.418918918,2.2,0.2,0.55,0.25,0.15,0.3,0.3875,0.3,0.3125,0.11013216,182,272,454,"27475"
2021,"Patrick Bailey","SFG","A",22,207,0.403225806,0.603448275,0.261904761,0.277777777,0.46031746,0.155172413,0.120689655,0.45801527,0.22137405,0.32061069,0.13216958,338,464,802,"27478"
2021,"Masyn Winn","STL","A",19,284,0.331460674,1.044776119,0.217142857,0.4,0.382857142,0.283582089,0.044776119,0.40883978,0.24309392,0.3480663,0.09928444,442,676,1118,"27479"
2021,"Rece Hinds","CIN","A",20,185,0.301886792,0.686274509,0.203703703,0.324074074,0.472222222,0.294117647,0.196078431,0.43589744,0.25641026,0.30769231,0.17178771,240,476,716,"27493"
2021,"Edouard Julien","MIN","A",22,204,0.45054945,1.04,0.433333333,0.288888888,0.277777777,0.12,0.12,0.43157895,0.23157895,0.33684211,0.0804721,433,499,932,"27534"
2021,"Austin Wells","NYY","A",21,299,0.305882352,0.815789473,0.206896551,0.356321839,0.436781609,0.131578947,0.118421052,0.38547486,0.25698324,0.3575419,0.10281797,561,752,1313,"27562"
2021,"Casey Schmitt","SFG","A",22,280,0.268656716,0.673076923,0.151219512,0.341463414,0.507317073,0.173076923,0.076923076,0.40191388,0.26315789,0.33492823,0.09081935,389,624,1013,"27577"
2021,"Alika Williams","TBR","A",22,263,0.313131313,0.905405405,0.257894736,0.352631578,0.389473684,0.297297297,0.013513513,0.51256281,0.18592965,0.30150754,0.0803485,372,661,1033,"27604"
2021,"Anthony Volpe","NYY","A",20,257,0.331034482,0.628571428,0.234899328,0.295302013,0.469798657,0.128571428,0.171428571,0.52866242,0.24840764,0.22292994,0.07276119,484,588,1072,"27647"
2021,"Joey Wiemer","MIL","A",22,320,0.326203208,1.275362318,0.186528497,0.455958549,0.357512953,0.36231884,0.188405797,0.4278607,0.23383085,0.33830846,0.15016779,483,709,1192,"27690"
2021,"Brett Wisely","TBR","A",22,306,0.352040816,1.150684931,0.230392156,0.411764705,0.357843137,0.178082191,0.150684931,0.4057971,0.27536232,0.31884058,0.10291859,490,812,1302,"27735"
2022,"Pete Crow-Armstrong","CHC","A",20,183,0.415254237,1.542857142,0.264462809,0.446280991,0.289256198,0.228571428,0.2,0.44,0.216,0.344,0.11320755,264,425,689,"27769"
2021,"Evan Carter","TEX","A",18,146,0.298701298,1,0.256410256,0.371794871,0.371794871,0.413793103,0.068965517,0.34177215,0.25316456,0.40506329,0.0843949,295,333,628,"27790"
2021,"Jordan Westburg","BAL","A",22,91,0.5,1.375,0.191489361,0.468085106,0.340425531,0.125,0.1875,0.20408163,0.26530612,0.53061224,0.07672634,156,235,391,"27815"
2021,"Matt Mervis","CHC","A",23,289,0.235632183,0.876712328,0.243093922,0.35359116,0.403314917,0.328767123,0.123287671,0.50273224,0.24590164,0.25136612,0.10964912,443,697,1140,"27845"
2021,"Colt Keith","DET","A",19,181,0.422018348,3,0.320754716,0.509433962,0.16981132,0.222222222,0.055555555,0.34545455,0.28181818,0.37272727,0.0875817,311,454,765,"27899"
2022,"Adael Amador","COL","A",19,555,0.311827956,1.782608695,0.160104986,0.538057742,0.30183727,0.226086956,0.130434782,0.46803069,0.25319693,0.27877238,0.06941001,881,1136,2017,"27962"
2021,"Jasson Dominguez","NYY","A",18,214,0.370689655,1.714285714,0.208333333,0.5,0.291666666,0.228571428,0.142857142,0.55833333,0.14166667,0.3,0.17710843,306,524,830,"28080"
2022,"Jasson Dominguez","NYY","A",19,324,0.359550561,1.725490196,0.240437158,0.480874316,0.278688524,0.25490196,0.176470588,0.49197861,0.25668449,0.2513369,0.13753107,473,734,1207,"28080"
2022,"Junior Caminero","TBR","A",18,117,0.329113924,1.708333333,0.226190476,0.488095238,0.285714285,0.166666666,0.25,0.38372093,0.34883721,0.26744186,0.1026253,154,265,419,"28163"
2022,"Jackson Chourio","MIL","A",18,271,0.423312883,0.94117647,0.228070175,0.374269005,0.397660818,0.220588235,0.176470588,0.53142857,0.25714286,0.21142857,0.16743756,375,706,1081,"28806"
2022,"Blake Dunn","CIN","A",23,127,0.383333333,1.238095238,0.241935483,0.419354838,0.338709677,0.19047619,0.19047619,0.35820896,0.34328358,0.29850746,0.06923077,237,283,520,"29487"
2022,"Jackson Merrill","SDP","A",19,219,0.393333333,2.333333333,0.144736842,0.59868421,0.256578947,0.102564102,0.128205128,0.38216561,0.22292994,0.39490446,0.07434053,307,527,834,"29490"
2022,"James Wood","SDP","A",19,236,0.387323943,1.448979591,0.205298013,0.470198675,0.324503311,0.061224489,0.204081632,0.36842105,0.25657895,0.375,0.09243697,406,546,952,"29518"
2022,"James Wood","WSN","A",19,93,0.4,1.625,0.263157894,0.45614035,0.280701754,0.1875,0.125,0.35087719,0.26315789,0.38596491,0.09392265,144,218,362,"29518"
2021,"Ryan Bliss","ARI","A",21,175,0.309734513,1.119047619,0.239316239,0.401709401,0.358974358,0.238095238,0.142857142,0.44628099,0.31404959,0.23966942,0.18274854,227,457,684,"29547"
2021,"Ben Rice","NYY","A",22,78,0.238095238,2,0.285714285,0.476190476,0.238095238,0.4,0.3,0.4,0.22222222,0.37777778,0.10452962,123,164,287,"29576"
2022,"Ben Rice","NYY","A",23,243,0.29113924,1.155172413,0.223602484,0.416149068,0.360248447,0.224137931,0.155172413,0.50299401,0.23952096,0.25748503,0.09670563,373,568,941,"29576"
2021,"Colton Cowser","BAL","A",21,124,0.417721518,1.94117647,0.367088607,0.417721518,0.215189873,0,0.058823529,0.4125,0.175,0.4125,0.05802708,231,286,517,"29591"
2021,"Connor Norby","BAL","A",21,126,0.352112676,1.7,0.25,0.472222222,0.277777777,0.1,0.15,0.33783784,0.27027027,0.39189189,0.12820513,229,278,507,"29592"
2021,"Justyn-Henry Malloy","ATL","A",21,147,0.318181818,1.125,0.260869565,0.391304347,0.347826086,0.21875,0.15625,0.44086022,0.2688172,0.29032258,0.09389671,270,369,639,"29606"
2021,"Sal Frelick","MIL","A",21,81,0.491803278,2.615384615,0.241935483,0.548387096,0.209677419,0.23076923,0.076923076,0.35483871,0.29032258,0.35483871,0.08414239,112,197,309,"29622"
2021,"Joey Loperfido","HOU","A",22,87,0.157894736,1.266666666,0.15,0.475,0.375,0.066666666,0.133333333,0.45,0.25,0.3,0.1943662,131,224,355,"29630"
2022,"Joey Loperfido","HOU","A",23,348,0.378504672,1.634920634,0.235023041,0.474654377,0.29032258,0.079365079,0.142857142,0.38392857,0.28571429,0.33035714,0.10438729,514,808,1322,"29630"
2022,"Hunter Goodman","COL","A",22,321,0.324324324,0.934782608,0.123152709,0.42364532,0.45320197,0.195652173,0.239130434,0.44230769,0.30288462,0.25480769,0.15642916,449,772,1221,"29715"
2021,"Zack Gelof","OAK","A",21,145,0.365853658,1.096774193,0.235294117,0.4,0.364705882,0.064516129,0.225806451,0.42222222,0.33333333,0.24444444,0.12071778,233,380,613,"29766"
2021,"Jacob Young","WSN","A",21,114,0.247058823,1.25,0.2125,0.4375,0.35,0.107142857,0,0.37209302,0.19767442,0.43023256,0.08064516,126,246,372,"29931"
2022,"Jacob Young","WSN","A",22,542,0.3125,2.115789473,0.189041095,0.550684931,0.260273972,0.27368421,0.021052631,0.4005168,0.24289406,0.35658915,0.06813627,779,1217,1996,"29931"
2021,"Tyler Black","MIL","A",20,103,0.346153846,2.8,0.25490196,0.549019607,0.196078431,0.1,0,0.48076923,0.23076923,0.28846154,0.08189655,209,255,464,"29949"
2022,"Jordan Lawlar","ARI","A",19,208,0.436974789,1.729729729,0.198412698,0.507936507,0.293650793,0.108108108,0.243243243,0.44186047,0.23255814,0.3255814,0.13294798,370,495,865,"29976"
2021,"Christian Encarnacion-Strand","MIN","A",21,92,0.526315789,1.315789473,0.278688524,0.409836065,0.311475409,0.210526315,0.210526315,0.47540984,0.16393443,0.36065574,0.15249267,105,236,341,"30011"
2022,"Heston Kjerstad","BAL","A",23,98,0.564516129,4.25,0.34375,0.53125,0.125,0,0.25,0.453125,0.265625,0.28125,0.09296482,168,230,398,"31166"
2022,"Victor Scott II","STL","A",21,142,0.261904761,0.868421052,0.144578313,0.397590361,0.457831325,0.263157894,0.052631578,0.39325843,0.3258427,0.28089888,0.08394161,238,310,548,"31349"
2022,"Graham Pauley","SDP","A",21,72,0.369565217,0.695652173,0.1875,0.333333333,0.479166666,0.086956521,0.086956521,0.39583333,0.29166667,0.3125,0.07894737,121,145,266,"31363"
2023,"Graham Pauley","SDP","A",22,276,0.360215053,1.142857142,0.193548387,0.430107526,0.376344086,0.242857142,0.057142857,0.5078534,0.17801047,0.31413613,0.07056639,449,628,1077,"31363"
2022,"Brooks Baldwin","CHW","A",21,77,0.307692307,1.15,0.156862745,0.450980392,0.392156862,0.3,0,0.30769231,0.34615385,0.34615385,0.15018315,91,182,273,"31394"
2023,"Brooks Baldwin","CHW","A",22,283,0.285714285,0.816091954,0.141304347,0.385869565,0.472826086,0.183908045,0.114942528,0.42473118,0.30107527,0.27419355,0.09932498,398,639,1037,"31394"
2022,"Tyler Locklear","SEA","A",21,133,0.313253012,1.117647058,0.191011235,0.426966292,0.382022471,0.117647058,0.205882352,0.44444444,0.31111111,0.24444444,0.12068966,157,307,464,"31396"
2024,"Wade Meckler","SFG","A",24,59,0.275,1.636363636,0.236842105,0.47368421,0.289473684,0.181818181,0.09090909,0.3902439,0.26829268,0.34146341,0.0660793,95,132,227,"31490"
2022,"Trey Lipscomb","WSN","A",22,101,0.363636363,3.153846153,0.289473684,0.539473684,0.171052631,0.307692307,0.076923076,0.43589744,0.24358974,0.32051282,0.12931034,110,238,348,"31567"
2023,"Jackson Holliday","BAL","A",19,67,0.5,2.75,0.23076923,0.564102564,0.205128205,0.125,0.25,0.3,0.275,0.425,0.08208955,123,145,268,"31781"
2021,"Anthony Prato","MIN","A",23,103,0.328125,1.823529411,0.238095238,0.492063492,0.269841269,0.058823529,0,0.38461538,0.21538462,0.4,0.06490385,190,226,416,"sa1052903"
2021,"Jimmy Titus","NYM","A",23,152,0.287128712,0.688888888,0.232323232,0.313131313,0.454545454,0.222222222,0.022222222,0.43137255,0.26470588,0.30392157,0.10490694,248,343,591,"sa1052965"
2021,"Dean Miller","BOS","A",24,123,0.274193548,1.571428571,0.142857142,0.523809523,0.333333333,0.095238095,0.19047619,0.39393939,0.27272727,0.33333333,0.18803419,152,316,468,"sa1056110"
2021,"Cole Kleszcz","NYM","A",24,106,0.234042553,0.666666666,0.166666666,0.333333333,0.5,0.166666666,0.083333333,0.38,0.38,0.24,0.13303769,197,254,451,"sa1056328"
2021,"Colin Simpson","COL","A",24,225,0.298507462,0.71875,0.197080291,0.335766423,0.467153284,0.265625,0.109375,0.44055944,0.24475524,0.31468531,0.12585812,318,556,874,"sa1159681"
2022,"Jakob Goldfarb","PIT","A",26,76,0.342857142,0.8,0.205882352,0.352941176,0.44117647,0.266666666,0.066666666,0.47058824,0.26470588,0.26470588,0.13448276,123,167,290,"sa1159694"
2021,"Matthew Lugo","BOS","A",20,469,0.335384615,1.662790697,0.273015873,0.453968253,0.273015873,0.255813953,0.046511627,0.40909091,0.25757576,0.33333333,0.13467218,599,1094,1693,"sa1169598"
2021,"Tyler Callihan","CIN","A",21,99,0.324324324,1.25,0.289473684,0.394736842,0.315789473,0.166666666,0.083333333,0.45454545,0.25974026,0.28571429,0.11325967,144,218,362,"sa1169610"
2022,"Tyler Callihan","CIN","A",22,128,0.3125,1.15625,0.288659793,0.381443298,0.329896907,0.21875,0.09375,0.39393939,0.3030303,0.3030303,0.11241218,145,282,427,"sa1169610"
2022,"Marcus Smith","TEX","A",21,385,0.352517985,1.520833333,0.153846153,0.51048951,0.335664335,0.0625,0.104166666,0.42281879,0.2885906,0.2885906,0.12193764,782,1014,1796,"sa1169620"
2024,"Marcus Smith","TEX","A",23,239,0.288135593,0.762711864,0.133333333,0.375,0.491666666,0.220338983,0.06779661,0.44262295,0.2295082,0.32786885,0.11100196,403,615,1018,"sa1169620"
2021,"Ivan Johnson","CIN","A",22,216,0.361344537,1.333333333,0.216,0.448,0.336,0.119047619,0.142857142,0.432,0.224,0.344,0.13838748,307,524,831,"sa1169627"
2019,"Johnny Rizer","BAL","A",22,153,0.377192982,1.457142857,0.252173913,0.44347826,0.304347826,0.142857142,0.028571428,0.4173913,0.26956522,0.31304348,0.10321489,191,400,591,"sa1169761"
2019,"LJ Talley","TOR","A",22,208,0.204225352,1.032786885,0.144827586,0.434482758,0.420689655,0.229508196,0.098360655,0.41610738,0.25503356,0.32885906,0.0631068,315,509,824,"sa1169773"
2019,"Simon Whiteman","SFG","A",22,152,0.372340425,2.789473684,0.217391304,0.576086956,0.206521739,0.210526315,0,0.44680851,0.17021277,0.38297872,0.07535322,259,378,637,"sa1169809"
2023,"Scott Ota","NYM","A",25,83,0.276923076,1,0.169230769,0.415384615,0.415384615,0.333333333,0.037037037,0.48484848,0.25757576,0.25757576,0.07073955,121,190,311,"sa1169866"
2021,"Brandon Parker","ATL","A",22,200,0.244897959,0.714285714,0.2,0.333333333,0.466666666,0.265306122,0.142857142,0.37142857,0.25714286,0.37142857,0.16583541,314,488,802,"sa1169878"
2022,"Brandon Parker","ATL","A",23,272,0.337837837,0.870967741,0.236842105,0.355263157,0.407894736,0.161290322,0.161290322,0.42767296,0.28301887,0.28930818,0.11048689,460,608,1068,"sa1169878"
2021,"Jonathan Embry","TBR","A",24,336,0.305699481,0.666666666,0.221105527,0.311557788,0.467336683,0.29032258,0.086021505,0.51485149,0.25742574,0.22772277,0.07826087,641,854,1495,"sa1169879"
2021,"Kennie Taylor","SEA","A",24,61,0.416666666,1.7,0.27027027,0.459459459,0.27027027,0,0.1,0.40540541,0.21621622,0.37837838,0.1097561,93,153,246,"sa1169940"
2022,"Logan Allen","TBR","A",23,131,0.25,1.258064516,0.176470588,0.458823529,0.364705882,0.258064516,0.064516129,0.39534884,0.31395349,0.29069767,0.07632094,206,305,511,"sa1169956"
2021,"Javeon Cody","MIA","A",21,153,0.397435897,2.588235294,0.217948717,0.564102564,0.217948717,0.235294117,0,0.43037975,0.16455696,0.40506329,0.17151608,265,388,653,"sa1169970"
2022,"Javeon Cody","MIA","A",22,159,0.362637362,2.227272727,0.211111111,0.544444444,0.244444444,0.272727272,0.045454545,0.53763441,0.17204301,0.29032258,0.16239316,204,381,585,"sa1169970"
2019,"Matt Lloyd","CIN","A",23,87,0.269230769,1.35,0.129629629,0.5,0.37037037,0.2,0.15,0.41818182,0.23636364,0.34545455,0.11046512,144,200,344,"sa1169978"
2021,"Burle Dixon","KCR","A",22,221,0.366972477,1.076923076,0.263636363,0.381818181,0.354545454,0.23076923,0.102564102,0.42608696,0.24347826,0.33043478,0.17182131,324,549,873,"sa1170041"
2021,"Tanner Murphy","NYM","A",23,85,0.277777777,1.125,0.128205128,0.461538461,0.41025641,0.1875,0.1875,0.575,0.2,0.225,0.16193182,150,202,352,"sa1170052"
2022,"Tanner Murphy","NYM","A",24,124,0.3,1.32,0.205479452,0.452054794,0.342465753,0.24,0.12,0.49315068,0.20547945,0.30136986,0.15,185,295,480,"sa1170052"
2021,"Matt O'Neill","NYM","A",23,192,0.359375,0.758620689,0.203125,0.34375,0.453125,0.103448275,0.103448275,0.29850746,0.32835821,0.37313433,0.12895662,417,436,853,"sa1170279"
