Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2021,"Aaron Zavala","TEX","A",21,15,53,67,16,11,4,0,1,13,7,10,0,13,3,1,0,0,7,0,0.301886792,"sa3017665"
2022,"Brady House","WSN","A",19,45,176,203,49,38,8,0,3,24,31,12,0,59,11,3,0,3,1,0,0.27840909,"sa3017694"
2023,"Brady House","WSN","A",20,36,138,158,41,26,8,1,6,22,22,16,0,34,1,2,0,5,5,1,0.297101449,"sa3017694"
2022,"T.J. White","WSN","A",18,92,329,382,85,52,20,2,11,55,52,44,1,104,5,2,0,6,8,1,0.258358662,"sa3017697"
2023,"Daylen Lile","WSN","A",20,66,251,294,73,39,20,7,7,49,48,36,0,58,3,4,0,5,21,3,0.290836653,"sa3017698"
2023,"Nicolas Deschamps","TOR","A",20,57,165,212,28,21,4,0,3,22,17,37,0,65,7,2,1,0,3,0,0.169696969,"sa3017732"
2024,"Nicolas Deschamps","TOR","A",21,31,97,114,24,14,4,3,3,16,17,14,0,41,2,1,0,0,1,3,0.24742268,"sa3017732"
2022,"Jake Fox","CLE","A",19,104,380,470,94,60,25,4,5,74,44,74,0,90,11,5,0,3,21,3,0.247368421,"sa3017734"
2021,"Jake Rucker","MIN","A",21,22,68,85,18,15,2,1,0,10,10,10,0,16,4,3,0,0,2,1,0.264705882,"sa3017757"
2022,"Jake Rucker","MIN","A",22,60,218,260,49,34,9,4,2,37,17,33,0,53,6,3,0,2,13,7,0.224770642,"sa3017757"
2022,"Gavin Conticello","ARI","A",19,30,105,125,22,16,3,2,1,16,12,14,0,38,5,1,0,0,1,1,0.209523809,"sa3017770"
2023,"Gavin Conticello","ARI","A",20,100,370,427,80,42,20,3,15,50,49,45,0,95,9,3,0,5,12,5,0.216216216,"sa3017770"
2022,"Mason Auer","TBR","A",21,60,232,270,68,42,13,9,4,46,31,31,0,48,3,4,0,2,24,3,0.293103448,"sa3017791"
2022,"Ryan Spikes","TBR","A",19,74,290,326,66,42,11,3,10,50,33,26,0,105,8,2,0,5,17,5,0.227586206,"sa3017792"
2023,"Ryan Spikes","TBR","A",20,120,441,501,95,64,15,6,10,62,51,51,0,154,5,3,0,10,28,8,0.215419501,"sa3017792"
2023,"Cooper Kinney","TBR","A",20,121,456,505,125,91,24,0,10,61,61,42,1,107,5,2,0,7,3,5,0.274122807,"sa3017793"
2022,"Carson Williams","TBR","A",19,113,452,523,114,63,22,10,19,81,70,57,0,168,10,3,1,3,28,10,0.252212389,"sa3017795"
2022,"Nick Thornquist","CHW","A",24,27,84,103,20,12,3,2,3,11,14,18,0,32,0,1,0,1,0,0,0.238095238,"sa3017796"
2022,"Colby Smelley","CHW","A",22,87,307,369,84,59,20,1,4,48,35,45,1,86,15,2,0,6,0,1,0.273615635,"sa3017797"
2023,"Colby Smelley","CHW","A",23,19,71,78,20,18,2,0,0,6,5,6,0,17,1,0,0,4,0,0,0.28169014,"sa3017797"
2022,"Bob Seymour","TBR","A",23,95,349,410,98,62,21,3,12,63,73,51,1,98,5,5,0,3,15,1,0.280802292,"sa3017852"
2022,"Hao-Yu  Lee","PHI","A",19,68,258,302,73,54,11,1,7,37,50,36,2,57,7,1,0,7,10,7,0.282945736,"sa3017863"
2024,"Christian Olivo","CHC","A",20,67,224,256,54,45,5,2,2,33,17,21,0,63,4,3,4,3,14,3,0.241071428,"sa3017877"
2022,"Mikey Perez","MIN","A",22,81,258,301,58,29,20,1,8,43,37,27,0,66,14,2,0,6,32,5,0.224806201,"sa3017901"
2023,"Mikey Perez","MIN","A",23,55,163,190,33,20,6,0,7,30,22,21,0,54,4,1,1,4,23,6,0.202453987,"sa3017901"
2022,"Dillon Tatum","MIN","A",22,72,211,262,37,23,8,0,6,30,19,41,2,90,7,3,0,5,0,2,0.17535545,"sa3017903"
2023,"Dillon Tatum","MIN","A",23,53,133,173,23,14,7,1,1,19,15,33,0,59,6,1,0,2,1,0,0.17293233,"sa3017903"
2022,"Parker Chavers","CHC","A",23,35,127,136,31,18,9,2,2,16,12,5,0,33,2,2,0,2,4,2,0.244094488,"sa3017939"
2023,"Parker Chavers","CHC","A",24,76,275,316,69,47,9,2,11,49,54,33,0,79,5,1,1,1,21,5,0.25090909,"sa3017939"
2024,"Anthony Scull","LAA","A",20,82,335,380,88,59,18,4,7,51,46,21,0,77,16,4,1,6,14,6,0.262686567,"sa3017988"
2023,"Zac Fascia","CLE","A",24,52,185,217,51,35,7,7,2,17,23,24,0,49,7,1,0,1,1,0,0.275675675,"sa3018001"
2022,"Brady Allen","MIA","A",22,108,386,450,97,71,16,2,8,55,52,55,0,118,5,4,0,7,6,1,0.251295336,"sa3018098"
2022,"Jaxon Hallmark","HOU","A",23,61,199,237,40,32,4,2,2,24,15,31,0,92,5,2,0,2,20,5,0.201005025,"sa3018101"
2022,"Dylan Neuse","MIN","A",23,31,90,106,19,14,3,0,2,15,6,15,0,25,1,0,0,2,2,4,0.211111111,"sa3018123"
2023,"Dylan Neuse","MIN","A",24,79,255,310,65,45,13,4,3,34,33,45,0,57,3,6,1,4,12,5,0.25490196,"sa3018123"
2022,"Vojtech Mensik","LAA","A",24,54,159,196,34,28,4,2,0,32,19,27,0,48,8,0,2,2,15,3,0.213836477,"sa3018153"
2022,"Jamal O'Guinn","CIN","A",23,70,213,261,46,29,14,0,3,21,27,40,1,71,5,2,1,8,3,2,0.215962441,"sa3018208"
2022,"Kyle Hayes","KCR","A",24,25,73,87,10,6,2,0,2,5,8,9,0,30,4,0,0,1,1,0,0.136986301,"sa3018212"
2022,"Roque Salinas","TOR","A",19,74,282,302,78,59,14,2,3,32,43,7,0,35,9,2,2,10,0,3,0.276595744,"sa3018215"
2023,"Roque Salinas","TOR","A",20,104,382,417,99,80,15,3,1,54,49,21,0,52,11,3,0,10,5,1,0.259162303,"sa3018215"
2022,"Wyatt Hoffman","SDP","A",23,40,117,139,22,13,7,1,1,15,10,17,0,44,4,1,0,1,9,4,0.188034188,"sa3018219"
2023,"Wyatt Hoffman","SDP","A",24,62,180,222,29,24,5,0,0,23,24,27,0,61,8,2,5,2,20,0,0.161111111,"sa3018219"
2024,"Wyatt Hoffman","SDP","A",25,68,204,253,44,30,10,1,3,33,28,30,0,86,13,3,3,0,14,6,0.215686274,"sa3018219"
2023,"Christian Sepulveda","LAA","A",25,42,149,173,34,23,4,3,4,26,22,11,0,41,11,2,0,3,13,3,0.228187919,"sa3018244"
2022,"Gaige Howard","LAD","A",24,36,126,159,30,23,5,1,1,29,29,30,0,22,3,0,0,3,4,1,0.238095238,"sa3018245"
2024,"Elis Barreat","TBR","A",21,18,61,64,13,11,2,0,0,3,4,2,0,15,1,0,0,1,2,2,0.213114754,"sa3018383"
2024,"Clayton Campbell","DET","A",20,69,232,278,43,28,11,0,4,19,33,33,1,62,7,5,0,11,3,1,0.185344827,"sa3018386"
2023,"Dyan Jorge","COL","A",20,49,198,215,56,45,11,0,0,29,22,13,0,35,0,3,1,6,10,2,0.282828282,"sa3018387"
2023,"Daniel Guilarte","MIL","A",19,58,223,265,60,52,6,2,0,35,31,35,0,66,5,2,0,5,26,8,0.269058295,"sa3018388"
2024,"Daniel Guilarte","MIL","A",20,75,278,317,61,47,10,1,3,46,18,38,0,86,1,0,0,6,25,9,0.21942446,"sa3018388"
2024,"Willy Fanas","NYM","A",20,42,151,168,34,26,5,2,1,16,13,14,0,45,3,0,0,1,2,3,0.225165562,"sa3018389"
2024,"Diego Benitez","ATL","A",19,37,131,148,18,13,2,1,2,13,10,14,0,54,2,0,0,5,3,0,0.13740458,"sa3018391"
2023,"Jair Casanova","ATL","A",19,67,226,261,45,31,6,1,7,28,35,30,0,77,5,0,0,10,4,0,0.199115044,"sa3018392"
2023,"Rosman Verdugo","SDP","A",18,113,410,472,90,53,31,3,3,44,53,46,1,124,8,3,5,6,15,8,0.219512195,"sa3018393"
2024,"Rosman Verdugo","SDP","A",19,71,275,327,71,44,16,2,9,53,49,47,0,92,2,3,0,8,5,3,0.258181818,"sa3018393"
2024,"Keiner Delgado","PIT","A",20,57,218,241,50,33,7,2,8,32,22,15,0,53,7,0,1,3,14,4,0.229357798,"sa3018397"
2022,"Jace Avina","MIL","A",19,28,102,119,25,14,4,2,5,17,25,12,0,42,3,2,0,0,2,3,0.245098039,"sa3018398"
2023,"Jace Avina","MIL","A",20,99,326,399,76,38,22,2,14,57,50,56,0,118,17,0,0,7,10,3,0.233128834,"sa3018398"
2024,"Jaison Chourio","CLE","A",19,74,262,330,72,46,22,1,3,48,49,57,0,51,2,9,0,4,26,6,0.27480916,"sa3018399"
2024,"Andy Lugo","BOS","A",20,71,252,279,69,42,24,1,2,34,31,20,0,57,7,0,0,3,21,2,0.273809523,"sa3018400"
2024,"Guillermo Williamson","SFG","A",20,49,169,200,35,22,7,0,6,19,24,27,0,69,4,0,0,8,1,0,0.207100591,"sa3018401"
2023,"Cristhian Vaquero","WSN","A",18,16,66,78,13,10,1,1,1,10,9,12,0,18,0,0,0,0,7,0,0.196969696,"sa3018403"
2024,"Cristhian Vaquero","WSN","A",19,70,233,275,36,21,10,2,3,32,19,27,0,100,11,2,2,2,19,3,0.154506437,"sa3018403"
2024,"Ricardo Cabrera","CIN","A",19,78,304,342,80,51,17,2,10,43,44,25,0,72,10,3,0,4,15,6,0.263157894,"sa3018405"
2023,"Anthony Gutierrez","TEX","A",18,78,293,325,76,60,11,3,2,39,34,25,0,72,5,2,0,7,30,10,0.259385665,"sa3018406"
2024,"Samuel Munoz","LAD","A",19,54,202,231,43,28,9,4,2,25,26,22,0,56,2,5,0,4,4,3,0.212871287,"sa3018407"
2023,"Yordany De Los Santos","PIT","A",18,38,125,153,23,17,4,1,1,20,10,22,0,60,4,1,1,1,9,3,0.184,"sa3018408"
2023,"Lazaro Montes","SEA","A",18,33,131,156,42,25,9,1,7,27,30,21,1,39,4,0,0,4,1,0,0.320610687,"sa3018409"
2024,"Lazaro Montes","SEA","A",19,65,256,309,79,51,13,2,13,46,72,43,0,59,5,5,0,4,1,0,0.30859375,"sa3018409"
2024,"Alexis Hernandez","CHC","A",19,46,155,181,21,18,1,0,2,22,11,24,0,70,1,0,1,2,10,0,0.13548387,"sa3018413"
2024,"Freili Encarnacion","BOS","A",19,58,222,244,53,38,12,1,2,31,18,12,0,70,8,2,0,6,10,6,0.238738738,"sa3018414"
2024,"Braylin Tavera","BAL","A",19,47,164,192,26,21,3,2,0,14,11,25,0,48,2,1,0,3,15,6,0.158536585,"sa3018416"
2023,"Nelson Rada","LAA","A",17,115,439,540,121,100,13,6,2,94,48,73,1,98,16,3,9,10,55,11,0.275626423,"sa3018421"
2023,"Johanfran Garcia","BOS","A",18,15,59,68,12,8,3,0,1,8,5,5,0,24,2,2,0,1,3,0,0.20338983,"sa3018424"
2024,"Johanfran Garcia","BOS","A",19,14,52,60,20,13,5,0,2,5,5,6,0,15,2,0,0,0,0,0,0.384615384,"sa3018424"
2024,"Randy De Jesus","LAA","A",19,70,272,300,73,45,16,2,10,48,49,17,0,92,9,2,0,6,3,3,0.268382352,"sa3018426"
2023,"Michael Arroyo","SEA","A",18,57,209,265,49,27,17,3,2,45,23,36,0,53,18,2,0,5,5,3,0.23444976,"sa3018429"
2024,"Michael Arroyo","SEA","A",19,60,244,302,68,41,11,5,11,54,49,39,0,61,15,4,0,7,8,1,0.278688524,"sa3018429"
2024,"Kenni Gomez","HOU","A",19,75,282,319,71,44,19,3,5,37,30,32,0,75,3,2,0,4,11,7,0.251773049,"sa3018430"
2024,"Leandro Arias","BAL","A",19,51,166,200,34,23,9,0,2,20,21,26,1,35,4,3,1,1,5,6,0.204819277,"sa3018433"
2024,"Esmith Pineda","CIN","A",19,66,238,275,45,25,14,0,6,37,21,33,0,76,2,2,0,7,6,1,0.18907563,"sa3018435"
2024,"Fraymi De Leon","BOS","A",19,45,148,173,28,24,3,1,0,19,13,21,0,47,2,2,0,3,14,4,0.189189189,"sa3018436"
2024,"Enzo Paulino","TBR","A",20,24,92,98,17,12,4,0,1,9,7,4,0,28,1,1,0,4,0,2,0.184782608,"sa3018440"
2024,"Modeifi Marte","ARI","A",21,47,172,192,39,30,7,0,2,21,25,16,0,44,2,2,0,3,7,1,0.226744186,"sa3018445"
2023,"Claudio Simon","BOS","A",21,30,81,90,19,16,2,1,0,6,5,7,0,30,2,0,0,2,11,4,0.234567901,"sa3018448"
2024,"Marcos Torres","TEX","A",19,68,226,262,41,26,7,5,3,21,24,31,0,90,3,2,0,2,11,9,0.181415929,"sa3018449"
2024,"Alain Camou","SDP","A",20,24,85,91,18,14,2,2,0,6,6,4,0,11,0,2,0,3,0,1,0.211764705,"sa3018450"
2024,"Carlos Sanchez","CIN","A",19,22,76,92,13,12,1,0,0,11,1,14,0,38,1,0,1,1,5,3,0.171052631,"sa3018465"
2024,"Ruben Santana","ARI","A",19,76,284,330,60,47,7,4,2,35,30,38,2,90,6,2,0,6,5,0,0.211267605,"sa3018468"
2024,"Dario Laverde","LAA","A",19,35,136,153,37,27,5,4,1,18,14,12,1,35,4,1,0,0,0,0,0.272058823,"sa3018470"
2024,"Capri Ortiz","LAA","A",19,76,270,310,66,50,11,3,2,35,31,37,0,90,3,0,0,2,16,5,0.244444444,"sa3018473"
2024,"Rafael Ramirez Jr.","CLE","A",18,49,167,197,32,17,10,1,4,23,21,26,0,63,1,3,0,0,7,3,0.191616766,"sa3018476"
2024,"Axiel Plaz","PIT","A",18,44,139,161,31,14,5,0,12,22,31,15,1,42,3,4,0,2,1,0,0.223021582,"sa3018480"
2023,"Luis Baez","HOU","A",19,41,155,179,37,19,13,1,4,20,23,17,0,48,4,3,0,2,0,0,0.238709677,"sa3018482"
2023,"Natanael Yuten","BOS","A",18,18,71,75,14,12,1,1,0,13,5,3,0,25,1,0,0,0,2,1,0.197183098,"sa3018486"
2024,"Natanael Yuten","BOS","A",19,69,261,290,60,37,12,5,6,30,36,23,0,79,3,3,0,2,7,8,0.229885057,"sa3018486"
2024,"Enmanuel Tejeda","NYY","A",19,43,168,185,52,44,7,0,1,26,18,11,1,36,2,3,0,3,24,4,0.309523809,"sa3018497"
2024,"Waner Luciano","HOU","A",19,62,216,256,40,28,9,0,3,25,18,31,2,54,6,3,0,7,1,3,0.185185185,"sa3018501"
2024,"Leiker Figueroa","ATL","A",19,50,176,192,29,24,3,2,0,14,11,11,0,53,4,1,0,1,13,3,0.164772727,"sa3018506"
2024,"Jesus Baez","NYM","A",19,64,252,284,66,41,14,1,10,40,39,25,0,46,5,2,0,4,8,0,0.261904761,"sa3018507"
2023,"Jansel Luis","ARI","A",18,36,144,155,37,25,5,3,4,19,15,8,0,35,3,0,0,3,7,2,0.256944444,"sa3018508"
2024,"Jansel Luis","ARI","A",19,78,336,368,95,64,21,5,5,48,38,21,1,80,10,0,1,3,11,7,0.282738095,"sa3018508"
2023,"Luis Lara","MIL","A",18,70,274,318,78,64,11,1,2,55,21,39,0,46,3,1,0,4,22,9,0.284671532,"sa3018514"
2024,"Alexander Martinez","ATL","A",19,15,58,61,7,6,1,0,0,8,5,3,0,23,0,0,0,0,0,0,0.120689655,"sa3018517"
2024,"Juan Baez","MIL","A",19,45,174,190,50,34,12,3,1,25,23,12,0,15,3,1,0,5,7,9,0.287356321,"sa3018525"
2024,"Esteban Mejia","TEX","A",19,21,69,79,15,9,4,1,1,6,10,9,0,25,1,0,0,0,2,0,0.217391304,"sa3018527"
2024,"Ricardo Gonzalez","TBR","A",19,72,242,284,46,35,10,0,1,18,30,35,0,61,4,3,0,7,16,3,0.190082644,"sa3018529"
2024,"Angel Mateo","TBR","A",19,68,245,282,61,34,21,0,6,32,32,29,0,70,7,1,0,3,21,5,0.248979591,"sa3018540"
2024,"Robert Gonzalez","ATL","A",19,65,216,253,42,29,8,3,2,26,28,34,1,88,1,2,0,1,19,2,0.194444444,"sa3018545"
2024,"Aron Estrada","BAL","A",19,80,305,338,89,62,16,3,8,47,41,23,0,61,8,2,0,1,27,6,0.291803278,"sa3018552"
2024,"Jose Rodriguez","MIN","A",19,33,129,140,24,13,7,0,4,13,20,8,0,53,1,2,0,3,1,0,0.186046511,"sa3018555"
2024,"Alfredo Velasquez","BAL","A",19,35,114,123,27,21,5,1,0,10,9,7,0,24,0,1,1,2,10,1,0.236842105,"sa3018556"
2024,"Jeral Perez","LAD","A",19,70,267,324,72,47,15,0,10,46,39,44,0,73,9,4,0,4,4,2,0.269662921,"sa3018557"
2023,"Marvin Alcantara","BOS","A",18,21,74,83,15,13,1,0,1,9,7,7,0,27,1,1,0,2,6,0,0.202702702,"sa3018558"
2024,"Marvin Alcantara","BOS","A",19,77,299,324,70,59,7,2,2,42,36,24,0,75,1,0,0,6,10,1,0.234113712,"sa3018558"
2024,"Oswaldo Osorio","LAD","A",19,44,157,187,31,19,10,1,1,22,20,23,0,57,7,0,0,5,1,2,0.197452229,"sa3018560"
2024,"Narciso Polanco","TBR","A",19,63,228,272,52,36,12,1,3,32,20,35,0,67,2,3,1,2,22,5,0.228070175,"sa3018564"
2024,"Echedry Vargas","TEX","A",19,61,245,268,64,43,12,0,9,44,31,18,0,50,3,2,0,0,16,5,0.261224489,"sa3018565"
2024,"Thomas Sosa","BAL","A",19,61,232,265,58,36,16,2,4,41,15,29,0,76,2,2,0,1,22,8,0.25,"sa3018566"
2024,"Jean Joseph","TOR","A",19,59,214,242,49,30,14,1,4,31,28,16,0,61,9,3,0,5,2,3,0.228971962,"sa3018568"
2023,"Jefferson Rojas","CHC","A",18,70,272,307,73,51,14,1,7,48,31,23,0,61,10,2,0,7,13,4,0.268382352,"sa3018571"
2024,"John Cruz","MIA","A",18,76,262,301,44,35,8,0,1,29,29,29,0,86,4,5,0,2,8,4,0.167938931,"sa3018573"
2024,"Enderson Delgado","TBR","A",19,28,99,123,28,16,10,0,2,15,12,15,0,25,6,1,2,0,0,1,0.282828282,"sa3018576"
2024,"Luis Sanchez","ATL","A",20,76,283,311,64,54,7,2,1,30,25,21,0,54,5,2,0,9,13,6,0.226148409,"sa3018578"
2024,"Alberto Hernandez","HOU","A",20,64,205,235,38,30,6,0,2,29,20,27,1,50,2,1,0,5,3,2,0.185365853,"sa3018582"
2024,"Josue Briceno","DET","A",19,28,108,126,33,26,3,2,2,18,15,15,1,17,3,0,0,0,1,1,0.305555555,"sa3018584"
2023,"Josue De Paula","LAD","A",18,74,282,340,80,61,15,2,2,55,40,46,0,61,8,2,0,5,14,3,0.283687943,"sa3018591"
2024,"Josue De Paula","LAD","A",19,55,208,251,58,38,11,3,6,37,41,34,0,57,5,3,0,2,14,0,0.278846153,"sa3018591"
2023,"Sandro Gaston","HOU","A",20,86,308,331,61,41,19,0,1,26,32,22,0,93,1,0,0,7,4,2,0.198051948,"sa3018598"
2023,"Luis Torres","LAA","A",19,18,64,75,11,9,2,0,0,3,7,11,0,24,0,0,0,5,0,0,0.171875,"sa3018600"
2024,"Erick Alvarez","TEX","A",19,57,219,233,52,37,12,2,1,20,25,9,0,54,2,3,0,5,4,0,0.237442922,"sa3018601"
2024,"Christopher Suero","NYM","A",20,25,83,100,22,13,6,1,2,18,15,10,0,19,7,0,0,0,5,5,0.26506024,"sa3018614"
2024,"Wady Mendez","TEX","A",19,56,170,197,38,31,5,1,1,24,6,26,0,68,1,0,0,0,15,2,0.223529411,"sa3018615"
2024,"Ryan Burrowes","CHW","A",19,41,148,171,30,25,4,0,1,24,19,18,0,62,3,2,0,5,9,1,0.202702702,"sa3018619"
2024,"Marco Vargas","NYM","A",19,22,81,102,19,16,3,0,0,20,5,18,0,21,1,2,0,1,7,2,0.234567901,"sa3018632"
2024,"Jesus Lopez","TEX","A",19,48,188,205,47,32,11,1,3,19,20,15,0,56,1,1,0,4,0,2,0.25,"sa3018638"
2024,"Erick Torres","KCR","A",19,77,300,347,73,64,7,1,1,46,16,34,0,48,7,3,3,8,13,9,0.243333333,"sa3018641"
2024,"Ronny Hernandez","CHW","A",19,64,232,280,63,51,11,0,1,31,35,42,0,37,3,1,0,5,0,0,0.271551724,"sa3018643"
2024,"Byron Chourio","MIN","A",19,61,247,276,53,41,5,5,2,30,27,20,0,74,2,6,1,3,17,4,0.214574898,"sa3018644"
2024,"Jean Carlos Sio","SFG","A",20,55,184,227,44,29,10,1,4,30,30,33,0,42,8,1,1,1,9,1,0.239130434,"sa3018648"
2022,"Alejandro Rivero","CHC","A",25,26,74,95,17,14,1,1,1,11,8,8,0,28,7,2,4,2,1,1,0.229729729,"sa3018911"
2023,"Andrew Miller","SEA","A",25,42,155,182,41,30,8,0,3,27,24,24,0,48,1,2,0,1,1,0,0.264516129,"sa3018912"
2024,"Isaac Pena","MIN","A",20,61,178,222,33,25,6,1,1,26,18,38,0,55,4,2,0,3,8,2,0.185393258,"sa3018926"
2023,"Cristofer Torin","ARI","A",18,39,140,156,33,29,1,1,2,16,11,14,0,30,2,0,0,1,6,4,0.235714285,"sa3018938"
2024,"Cristofer Torin","ARI","A",19,72,282,344,70,51,14,2,3,56,34,53,1,56,5,1,3,6,5,3,0.24822695,"sa3018938"
2024,"Jeffry Rosa","NYM","A",19,42,141,169,21,15,3,0,3,16,16,16,0,59,11,1,0,1,2,1,0.14893617,"sa3018941"
2024,"Alexander Albertus","LAD","A",19,19,70,82,16,11,4,0,1,8,16,10,0,15,0,2,0,1,1,0,0.228571428,"sa3018950"
2024,"Nikau Pouaka-Grego","PHI","A",19,49,157,188,34,21,10,1,2,23,19,23,0,40,5,2,1,4,1,1,0.216560509,"sa3018959"
2024,"Samuel Gil","DET","A",19,75,253,295,59,47,8,4,0,33,38,36,0,63,3,3,0,9,5,3,0.233201581,"sa3018963"
2023,"Karell Paz","NYM","A",23,61,188,224,49,34,10,1,4,26,32,24,0,50,10,2,0,0,10,3,0.260638297,"sa3018969"
2024,"Elvis Rijo","OAK","A",20,35,123,143,26,22,4,0,0,11,14,7,0,25,12,0,1,5,2,1,0.211382113,"sa3018975"
2024,"Alejandro Nunez","HOU","A",19,74,240,276,61,42,13,2,4,44,29,31,0,77,3,1,0,3,15,2,0.254166666,"sa3018977"
2024,"Junior Sanchez","MIA","A",21,24,85,94,13,10,2,1,0,10,4,7,0,23,1,1,0,0,1,0,0.152941176,"sa3019199"
2022,"Griffin Lockwood-Powell","LAD","A",24,33,105,135,29,18,4,0,7,19,26,23,0,31,5,2,0,4,0,0,0.276190476,"sa3019303"
2022,"Kyle Froemke","LAD","A",23,25,85,99,21,13,5,0,3,17,6,11,0,35,3,0,0,5,1,1,0.247058823,"sa3019438"
2022,"Gary Mattis","ARI","A",24,18,68,75,19,12,5,1,1,12,11,3,0,19,3,1,0,2,2,1,0.279411764,"sa3019524"
2023,"Won-Bin Cho","STL","A",19,105,378,452,102,76,14,5,7,64,52,64,0,98,4,6,0,4,32,11,0.269841269,"sa3019526"
2022,"Andy Atwood","CHW","A",25,35,119,142,34,24,4,1,5,21,12,18,0,21,4,1,0,2,9,3,0.285714285,"sa3019577"
2024,"Oliver Carrillo","HOU","A",22,39,138,173,32,19,6,1,6,26,27,29,0,57,5,1,0,1,0,2,0.231884057,"sa3019662"
2024,"Roderick Arias","NYY","A",19,85,331,385,74,48,13,7,6,53,47,47,0,127,4,3,0,3,26,11,0.223564954,"sa3019674"
2024,"Kevyn Castillo","LAA","A",19,46,171,196,50,38,7,1,4,21,25,20,0,53,3,1,1,6,8,4,0.29239766,"sa3019771"
2023,"William Bergolla","PHI","A",18,55,192,228,49,45,2,2,0,26,20,30,1,17,0,3,3,3,2,5,0.255208333,"sa3019777"
2023,"Curtis Washington Jr.","SEA","A",23,57,174,207,35,32,3,0,0,23,18,25,0,60,6,1,1,0,17,4,0.201149425,"sa3019803"
2024,"Curtis Washington Jr.","SEA","A",24,21,73,81,13,12,1,0,0,10,10,3,0,21,2,2,1,0,6,1,0.178082191,"sa3019803"
2022,"Hogan Windish","SEA","A",23,30,119,144,40,26,11,1,2,31,31,17,0,32,6,2,0,3,4,0,0.336134453,"sa3019805"
2023,"Bjay Cooke","OAK","A",20,97,340,391,66,57,8,0,1,31,24,44,0,155,4,2,1,5,14,7,0.194117647,"sa3019807"
2024,"Bjay Cooke","OAK","A",21,24,94,105,17,14,0,1,2,12,6,9,0,35,2,0,0,4,1,0,0.180851063,"sa3019807"
2022,"Zion Pettigrew","WSN","A",23,16,52,58,10,8,2,0,0,5,2,6,0,15,0,0,0,3,4,0,0.192307692,"sa3019822"
2023,"Zion Pettigrew","WSN","A",24,20,52,60,13,11,1,1,0,10,4,6,0,14,1,1,0,0,4,2,0.25,"sa3019822"
2022,"Torin Montgomery","MIA","A",21,31,108,122,27,17,7,0,3,17,16,10,0,32,4,0,0,2,0,0,0.25,"sa3019823"
2023,"Torin Montgomery","MIA","A",22,63,185,237,63,44,14,2,3,36,32,42,0,47,9,1,0,6,4,3,0.34054054,"sa3019823"
2023,"David Martin","ARI","A",22,53,177,220,52,40,11,0,1,32,25,34,0,26,5,4,0,2,1,3,0.29378531,"sa3019824"
2022,"Jacob Berry","MIA","A",21,33,125,148,33,23,7,0,3,19,24,13,0,23,7,3,0,2,1,1,0.264,"sa3019825"
2024,"Jacob Campbell","SDP","A",24,49,187,222,48,30,9,2,7,34,45,27,0,49,6,2,0,2,5,4,0.256684491,"sa3019836"
2022,"Michael Curialle","STL","A",21,21,65,76,15,11,4,0,0,9,5,6,0,16,5,0,0,1,2,0,0.23076923,"sa3019837"
2023,"Michael Curialle","STL","A",22,110,380,457,107,72,28,5,2,66,57,51,0,108,21,5,0,6,10,7,0.281578947,"sa3019837"
2022,"Brody Moore","STL","A",21,32,111,129,28,24,4,0,0,12,13,14,0,28,0,4,0,4,3,0,0.252252252,"sa3019839"
2023,"Brody Moore","STL","A",22,15,57,66,12,11,0,1,0,6,5,9,0,23,0,0,0,2,2,0,0.210526315,"sa3019839"
2022,"R.J. Yeager","STL","A",23,28,97,111,28,20,4,1,3,17,18,9,1,19,3,2,0,1,2,0,0.288659793,"sa3019840"
2023,"R.J. Yeager","STL","A",24,66,240,283,71,44,18,3,6,44,38,33,0,36,7,3,0,7,5,0,0.295833333,"sa3019840"
2022,"Jimmy Crooks","STL","A",20,23,79,96,21,13,3,2,3,12,7,12,0,22,5,0,0,2,0,0,0.265822784,"sa3019841"
2022,"Nathan Church","STL","A",21,27,95,111,18,16,1,1,0,12,4,9,0,14,5,1,1,1,3,1,0.189473684,"sa3019842"
2022,"Tucker Flint","LAA","A",21,30,101,131,29,18,8,0,3,24,20,23,0,40,6,1,0,0,6,1,0.287128712,"sa3019856"
2023,"Kai Murphy","SDP","A",22,62,237,268,68,46,15,1,6,44,31,24,0,67,4,1,2,6,11,5,0.286919831,"sa3019857"
2022,"Ivan Melendez","ARI","A",22,25,87,106,18,11,3,1,3,11,8,10,0,20,9,0,0,1,0,0,0.206896551,"sa3019859"
2023,"Mason Holt","LAA","A",24,30,57,67,11,6,2,2,1,8,12,6,0,24,3,1,0,1,1,1,0.192982456,"sa3019860"
2022,"Chris Rotondo","STL","A",23,24,77,87,24,19,4,0,1,17,7,7,0,28,2,1,0,2,3,0,0.311688311,"sa3019861"
2023,"Chris Rotondo","STL","A",24,77,265,332,65,39,18,5,3,55,30,50,0,75,13,3,1,3,8,0,0.245283018,"sa3019861"
2023,"Braedon Karpathios","SDP","A",20,42,116,161,21,13,6,2,0,23,10,44,0,50,1,0,0,3,2,3,0.181034482,"sa3019863"
2024,"Braedon Karpathios","SDP","A",21,82,296,373,65,43,16,2,4,60,36,72,0,114,2,3,0,5,2,1,0.219594594,"sa3019863"
2022,"Chase Luttrell","MIA","A",22,26,83,90,13,10,2,0,1,7,12,6,0,28,0,1,0,0,0,0,0.156626506,"sa3019864"
